human,continue,explain,create
0.010630758327427357,0.0053755412871434975,0.0026396832380114386,0.0030499428135722455
0.0077255871446229914,0.0,0.0024708304735758407,0.013737836290784202
0.0,0.0,0.006360745115856429,0.0037209302325581397
0.018753606462781305,0.004169381107491856,0.0043825324776960405,0.005100706251634841
0.011370814908401769,0.003898635477582846,0.0037746400111841184,0.00821917808219178
0.05209038019212556,0.004369992716678805,0.004448151237142063,0.00741962077493817
0.009422648620866884,0.0026833631484794273,0.005418422636965683,0.007089241034195163
0.04537555512647229,0.004557885141294439,0.004349086691794723,0.004721705537272857
0.027649769585253458,0.0039455513908068654,0.012325390304026294,0.00820534399326741
0.00508819538670285,0.0048199223456955416,0.002816145903178222,0.005738332058148432
0.032174151150054765,0.010252904989747095,0.005316455696202532,0.008361609306834706
0.014315460697553357,0.0,0.003229974160206718,0.0043661312958053955
0.02459839357429719,0.0031746031746031746,0.006904487917146145,0.0026392187912377936
0.0043975373790677225,0.0,0.0019796753332453477,0.0038072575847709696
0.013964313421256789,0.0021153574954167254,0.005060918462980318,0.0036744442403086534
0.016241629861803674,0.006898930665746809,0.006462731581214994,0.003986710963455149
0.013259082471492973,0.0028980257199782648,0.0033756630766757756,0.022982635342185902
0.0025621316935690495,0.003515350363252871,0.0,0.008067852709971039
0.015964877270005985,0.004646531695984069,0.003536345776031434,0.008871701546860783
0.05241935483870968,0.0030720078643401327,0.004333694474539545,0.007856567284448026
0.018656716417910446,0.0,0.0033472803347280333,0.005468582457645293
0.02306805074971165,0.0,0.004525645323499832,0.002420208743004084
0.03132832080200501,0.0028768699654775605,0.002181500872600349,0.004753673292999135
0.011908812521265737,0.002437166793602437,0.0034423407917383822,0.0035885167464114833
0.012554927809165096,0.0,0.002178649237472767,0.008726784515551577
0.018642072213500786,0.004586279380852283,0.004838709677419355,0.006396588486140725
0.019102196752626553,0.01512687052700065,0.0,0.0056402757468142885
0.012700273544353264,0.0,0.0035842293906810036,0.006147540983606557
0.039128595600676816,0.003527855357930325,0.0031357792411414237,0.00530035335689046
0.022271714922048998,0.002320903605136933,0.006365372374283896,0.005513016845329249
0.013574660633484163,0.012469888054414057,0.005374280230326296,0.0061713455953533395
0.0032619775739041795,0.0023215322112594312,0.0023227519079747814,0.006829823562891292
0.026674570243034972,0.007021376189733188,0.00778150747635032,0.005781203676252594
0.03386298515238343,0.0020678246484698098,0.0026714158504007124,0.0025996533795493936
0.009232954545454546,0.004864601913410086,0.0027563395810363835,0.005620784411691232
0.03938041480703597,0.005435626650100948,0.004445679355376493,0.01090909090909091
0.030009548492702223,0.0033836858006042296,0.00353045013239188,0.005125076266015863
0.016472203157172273,0.00646830530401035,0.0023803226659613857,0.0029985007496251873
0.03956948401392846,0.00866738894907909,0.005139920045688178,0.009471585244267198
0.00833101916134407,0.006153272422151781,0.0031746031746031746,0.006554121151936445
0.00638433709299851,0.0026198585276395073,0.007336018411967779,0.008966173074310555
0.024988641526578828,0.003411860276198213,0.0,0.004995316890415236
0.014813860620893984,0.0035739814152966403,0.003499222395023328,0.006517960602549247
0.018063081839655413,0.003919519205644107,0.008213552361396304,0.005485714285714286
0.009328358208955223,0.0,0.003150787696924231,0.008238928939237899
0.014448457904973604,0.0028310789556464295,0.002932551319648094,0.006813417190775681
0.01601863987185088,0.0,0.003319171534784918,0.0
0.005288207297726071,0.0,0.0,0.010025062656641603
0.004901960784313725,0.0030320257722190637,0.005536076766931168,0.004791238877481177
0.011407511407511407,0.002909796314258002,0.004516129032258065,0.005433727925480303
0.016912297656438754,0.0,0.006084070796460177,0.004874651810584958
0.014112903225806451,0.004647887323943662,0.010003847633705272,0.0029114099542492723
0.012752391073326248,0.0,0.0,0.0036572622779519333
0.015680880330123798,0.00217894593490399,0.003598200899550225,0.0018343014368694588
0.0072992700729927005,0.009082062925721699,0.002219345293138524,0.0
0.009212344541685858,0.014297872340425531,0.007659574468085106,0.0
0.01710976572782311,0.0,0.004425711275026343,0.0
0.013464127716868628,0.005860646841762535,0.0035161744022503515,0.0
0.0077056443845116545,0.0,0.0034602076124567475,0.0
0.020242914979757085,0.002622091117666339,0.0,0.012398743593982476
0.007839038411288215,0.0,0.0017191977077363897,0.0
0.010183299389002037,0.013427825438269302,0.005210504376823677,0.003667481662591687
0.0067842605156037995,0.0,0.005504587155963303,0.022577610536218252
0.005976571838393498,0.002496671105193076,0.0025075225677031092,0.008603031544448997
0.0025888850535036242,0.003721058434399118,0.00334179922470258,0.004082249773208346
0.008499271491015056,0.0,0.0,0.004190780283376571
0.004099480732440558,0.006953834266949971,0.0,0.0
0.0,0.007009345794392523,0.0,0.003827925628873496
0.004184800803481754,0.0,0.005436424041075204,0.0031032954041672824
0.008097165991902834,0.0,0.0026702269692923898,0.0033707865168539327
0.00850546780072904,0.0,0.0028306337474445667,0.001268677755850014
0.007100255609201931,0.0017706949977866313,0.0024445893089960887,0.003169332930878358
0.02403846153846154,0.0,0.0,0.0
0.005043900616476742,0.0029365700861393894,0.003129890453834116,0.0
0.008933129147524248,0.005144995322731525,0.0029840848806366046,0.0
0.012534469791927802,0.0020721094073767096,0.004842259721203228,0.005854474491218288
0.010310913705583756,0.00400629560738303,0.0,0.0071794871794871795
0.014367816091954023,0.0036988110964332895,0.0040844111640571815,0.0
0.02508361204013378,0.005173305742369374,0.024356297842727904,0.0
0.006025306286402892,0.003399915002124947,0.016347237880496055,0.0
0.009638196915776987,0.007858817041224321,0.032955715756951595,0.0
0.008527572484366117,0.0,0.001588702559576346,0.0
0.012653651482284888,0.002352941176470588,0.0035211267605633804,0.0
0.006164278008938203,0.005534034311012728,0.002340207693432792,0.0
0.014921323928377646,0.0,0.034566194262011754,0.0
0.013819789939192924,0.0052159739201303994,0.0024896265560165973,0.00377901745546158
0.010395010395010396,0.015005001667222408,0.008778346744696415,0.0
0.004301075268817204,0.0037285607755406414,0.0,0.0
0.007566204287515763,0.0,0.00279183388588379,0.00313713773528533
0.005090612909794339,0.0015694480774261052,0.004105090311986864,0.0
0.005454942177612917,0.008754208754208754,0.011576916330468338,0.006492301984789464
0.005316886431305828,0.003996447602131439,0.0,0.004151223128243143
0.00956836062088029,0.0,0.0,0.0
0.012565971349585323,0.0,0.0,0.01623897353648757
0.011571097968629467,0.004164931278633903,0.003946626573952265,0.0
0.007420232500618353,0.0028886080519949448,0.0,0.0027567195037904893
0.005885815185403178,0.0026652452025586353,0.00280823749665686,0.018489170628631802
0.022211938917167977,0.004669260700389105,0.0028873917228103944,0.004547669319473769
0.009298998569384835,0.003044526195610808,0.0035526315789473684,0.0
0.0038402457757296467,0.0,0.0025067892208063504,0.0
0.013944840409048653,0.003230437903804738,0.0026216137489076608,0.01044841097083152
0.016642891107941038,0.003310344827586207,0.0031741233373639662,0.0
0.009746588693957114,0.00245398773006135,0.0,0.003887449092928545
0.002973358705994291,0.0037873474540608782,0.002462144527883787,0.0
0.005915759583530526,0.006395539521154477,0.002919281856663261,0.019517205957883924
0.00946073793755913,0.0030039050765995794,0.006525995214270176,0.004021447721179625
0.010388839418224993,0.009182111885733719,0.00755803491092316,0.0
0.0032441200324412004,0.0,0.003630862329803328,0.0
0.007395668251452721,0.0016268980477223427,0.0028835063437139563,0.004507405022537025
0.008931025006870019,0.0021333333333333334,0.0022429906542056075,0.009081735620585268
0.007673755755316817,0.0022443890274314216,0.0034828036569438396,0.0
0.011453879047037263,0.0020871380120010435,0.002145922746781116,0.0049955396966993755
0.018926359256710254,0.013651877133105802,0.0,0.015061615700593337
0.010263427984946972,0.005968367651447329,0.007408975444538527,0.0
0.006868131868131868,0.0063249439978916855,0.004055619930475087,0.014883061658398299
0.02192448233861145,0.009956853634251576,0.0019008395374623792,0.004160887656033287
0.01024356931481903,0.0,0.004803415762319872,0.0046204620462046205
0.0,0.0,0.002241817366611867,0.0
0.01551614946168461,0.004014336917562724,0.006647953907519575,0.0068212824010914054
0.005889281507656066,0.002285714285714286,0.0,0.0
0.0,0.0,0.0,0.0019336126329358686
0.006531678641410843,0.004008337341670675,0.002864816472694718,0.0
0.010103561505430665,0.0017966761491241205,0.0025396825396825397,0.0
0.014998125234345707,0.0032258064516129032,0.0026019080659150044,0.00678513731825525
0.008704482808646453,0.0,0.002382528127068167,0.018019884009942005
0.0058589172720881185,0.0,0.0053486529318541995,0.0
0.008981267641775726,0.0018791105543376136,0.0019267822736030828,0.0
0.010692328254477412,0.005338672005338672,0.004562352145995268,0.007973962571196095
0.009739469198928659,0.007957559681697613,0.0,0.0
0.008327024981074944,0.0029774564015312634,0.0,0.0
0.017152658662092625,0.0,0.0017804154302670622,0.0029138337727209656
0.009507962918944617,0.0,0.0,0.0
0.010574018126888218,0.004738634680882571,0.0,0.0
0.010615711252653927,0.006732117812061711,0.00261399941911124,0.0
0.0036900369003690036,0.0053699284009546535,0.003295668549905838,0.0
0.0071581961345740875,0.003110097449720091,0.0037085110328203227,0.0
0.018374558303886925,0.0,0.0031741233373639662,0.0
0.012585812356979404,0.0025769044934772106,0.004710248358549814,0.010068803490518544
0.006686117189399465,0.0032641641408253674,0.0,0.0
0.010347206254311335,0.004836926478717523,0.0,0.00432686364198294
0.0,0.0,0.006561238223418573,0.0
0.002166377816291161,0.0,0.0040409142568506124,0.0
0.012380952380952381,0.0036082474226804126,0.010381905821282907,0.0
0.008216619981325864,0.0,0.0027153416804947955,0.002080894784757446
0.01968503937007874,0.0,0.0029475338966398115,0.00809138505473584
0.0,0.010318142734307825,0.006560449859418931,0.0
0.005883634778818915,0.010676156583629894,0.0,0.0
0.009184423218221896,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.007696748123917645,0.0021551724137931034,0.0,0.004484304932735426
