human,continue,explain,create
4.388888888888889,5.181818181818182,6.372881355932203,6.217391304347826
4.0,4.296875,4.083333333333333,4.87719298245614
2.871794871794872,6.03921568627451,4.275862068965517,3.4597701149425286
4.294117647058823,4.111111111111111,6.239130434782608,4.049180327868853
5.4,7.166666666666667,6.489795918367347,6.291666666666667
3.4893617021276597,3.824324324324324,6.951219512195122,4.849056603773585
3.9473684210526314,6.636363636363637,4.316666666666666,4.202898550724638
4.510204081632653,6.079365079365079,5.3478260869565215,5.753846153846154
4.2105263157894735,6.2727272727272725,8.390243902439025,5.0
3.0697674418604652,3.4615384615384617,5.297872340425532,3.7439024390243905
1.9240506329113924,6.8125,5.0227272727272725,5.253968253968254
3.6666666666666665,3.8679245283018866,5.431818181818182,3.9206349206349205
3.6341463414634148,7.326530612244898,5.962962962962963,5.809523809523809
3.6578947368421053,8.75,6.083333333333333,5.090909090909091
2.8846153846153846,4.3,4.508771929824562,4.773584905660377
4.756756756756757,5.7631578947368425,5.5344827586206895,5.527272727272727
4.666666666666667,8.30952380952381,3.575,6.75
4.040816326530612,5.015873015873016,4.450549450549451,4.325581395348837
4.7368421052631575,3.9156626506024095,4.533333333333333,6.205882352941177
4.589285714285714,4.320987654320987,7.32,4.1022727272727275
3.324324324324324,4.735294117647059,4.662162162162162,3.9080459770114944
3.121212121212121,5.355555555555555,4.9,3.35
4.714285714285714,5.654545454545454,5.321428571428571,6.236363636363636
4.017543859649122,4.185714285714286,7.454545454545454,4.352941176470588
2.769230769230769,6.30188679245283,4.964912280701754,4.615384615384615
4.45945945945946,7.023255813953488,8.191489361702128,4.704225352112676
9.0,6.354838709677419,6.530612244897959,3.973684210526316
3.566666666666667,4.166666666666667,6.285714285714286,5.270833333333333
2.8181818181818183,4.704545454545454,4.514705882352941,6.589743589743589
4.294117647058823,6.5777777777777775,5.955555555555556,4.327868852459017
3.7714285714285714,5.295774647887324,5.963636363636364,4.971830985915493
4.205128205128205,3.8125,7.333333333333333,5.214285714285714
6.35,6.58,5.030769230769231,5.619047619047619
2.4571428571428573,6.34,4.6938775510204085,3.72
2.7875,5.162162162162162,5.6,5.518518518518518
5.584905660377358,5.25,4.175675675675675,4.030927835051546
5.571428571428571,6.404255319148936,6.08,5.254545454545455
2.0185185185185186,5.2439024390243905,4.8,5.4576271186440675
4.620689655172414,3.5543478260869565,6.2592592592592595,4.157894736842105
4.488888888888889,6.702127659574468,6.0,5.549019607843137
5.25,4.193181818181818,5.828125,4.189873417721519
5.645161290322581,6.785714285714286,7.909090909090909,4.328571428571428
2.4835164835164836,4.808510638297872,3.1029411764705883,4.966666666666667
5.363636363636363,4.815789473684211,8.644444444444444,4.607142857142857
5.275862068965517,6.25,7.0256410256410255,5.090909090909091
3.904109589041096,4.848101265822785,5.363636363636363,4.356435643564357
3.9285714285714284,5.028985507246377,5.490566037735849,5.32258064516129
4.5777777777777775,6.74468085106383,8.377777777777778,4.410256410256411
7.194444444444445,6.027397260273973,5.378378378378378,4.964285714285714
6.275,4.897058823529412,5.680851063829787,5.129032258064516
6.153846153846154,4.168421052631579,5.7272727272727275,4.205479452054795
4.314814814814815,6.602739726027397,6.906976744186046,6.027397260273973
6.176470588235294,6.6716417910447765,4.776470588235294,6.126760563380282
8.125,8.35897435897436,7.861111111111111,5.5
5.485714285714286,7.23404255319149,3.986111111111111,6.0
4.846153846153846,6.017857142857143,6.930232558139535,7.5227272727272725
5.96078431372549,5.049180327868853,6.771084337349397,7.75
7.025,6.537037037037037,8.394736842105264,5.849056603773585
7.636363636363637,7.264150943396227,4.150537634408602,5.82
6.0,5.39344262295082,7.64,4.870967741935484
7.125,3.352272727272727,6.08,6.777777777777778
4.0,4.840579710144928,5.428571428571429,5.302631578947368
8.558823529411764,5.5,4.859649122807017,4.65625
6.694444444444445,3.8701298701298703,5.985915492957746,5.676470588235294
5.804878048780488,6.519230769230769,6.142857142857143,5.164383561643835
6.25,7.714285714285714,7.464285714285714,5.984126984126984
4.794871794871795,4.944444444444445,7.853658536585366,5.153846153846154
5.617021276595745,6.946428571428571,6.225806451612903,5.46
8.028571428571428,5.927536231884058,6.5396825396825395,6.647058823529412
3.857142857142857,6.22972972972973,6.317460317460317,4.863636363636363
5.121212121212121,7.59375,4.73015873015873,6.586206896551724
7.685714285714286,5.954545454545454,6.566037735849057,4.588235294117647
6.891891891891892,5.7368421052631575,4.205128205128205,5.0
5.435897435897436,6.833333333333333,5.0476190476190474,6.095238095238095
5.486486486486487,4.953846153846154,5.75,5.943396226415095
7.34375,6.5344827586206895,5.112903225806452,4.666666666666667
8.225806451612904,4.894736842105263,5.459016393442623,6.7272727272727275
5.825,7.379310344827586,6.258620689655173,5.123076923076923
5.25,5.970149253731344,7.681818181818182,4.294117647058823
7.233333333333333,5.9411764705882355,6.698412698412699,5.0625
8.64516129032258,7.209677419354839,4.706521739130435,5.384615384615385
3.4,7.071428571428571,4.547169811320755,3.696629213483146
4.5,8.12280701754386,9.23913043478261,6.622641509433962
6.037037037037037,5.627450980392157,5.857142857142857,4.317460317460317
3.8627450980392157,5.947368421052632,6.863636363636363,9.052631578947368
5.375,6.559322033898305,5.4605263157894735,7.051282051282051
7.055555555555555,8.555555555555555,6.689655172413793,4.783783783783784
7.15625,4.828125,6.096153846153846,10.119047619047619
5.8,8.10204081632653,7.538461538461538,5.720588235294118
4.019607843137255,3.5,7.021739130434782,6.044444444444444
6.766666666666667,7.3,5.94,4.388059701492537
3.324324324324324,5.314814814814815,6.878048780487805,3.926470588235294
5.414634146341464,5.490196078431373,5.395833333333333,5.297297297297297
9.129032258064516,6.970149253731344,7.033333333333333,5.235294117647059
8.148148148148149,6.59375,6.8108108108108105,4.225352112676056
6.085714285714285,7.166666666666667,5.981481481481482,5.630769230769231
7.511627906976744,5.630434782608695,5.522388059701493,5.564102564102564
6.838709677419355,6.829787234042553,8.81578947368421,4.837837837837838
6.325,6.193548387096774,6.209302325581396,4.202898550724638
7.551724137931035,5.803571428571429,4.113924050632911,7.215686274509804
7.481481481481482,6.571428571428571,4.271186440677966,5.94
4.928571428571429,6.96,6.770833333333333,6.090909090909091
4.925,4.974683544303797,8.18421052631579,7.676470588235294
2.8867924528301887,6.738095238095238,4.111111111111111,5.364864864864865
6.32258064516129,7.25,7.972972972972973,6.108695652173913
7.3076923076923075,8.803571428571429,8.80952380952381,5.566666666666666
5.379310344827586,5.723404255319149,5.531914893617022,6.717391304347826
2.8833333333333333,4.491228070175438,4.296875,5.6461538461538465
5.232558139534884,8.289473684210526,5.653846153846154,6.625
6.923076923076923,6.875,4.506024096385542,4.848101265822785
6.186046511627907,5.764705882352941,6.931034482758621,6.5
7.0,6.0,5.7073170731707314,4.484848484848484
3.617021276595745,5.930232558139535,5.787878787878788,5.773584905660377
6.484848484848484,6.571428571428571,6.921568627450981,6.428571428571429
5.861111111111111,5.603174603174603,5.5625,6.072727272727272
6.384615384615385,4.05,4.178947368421053,5.112903225806452
5.604651162790698,7.8,6.901639344262295,3.8048780487804876
9.681818181818182,6.25531914893617,5.346153846153846,4.532258064516129
5.233333333333333,5.721311475409836,6.0,4.794117647058823
4.888888888888889,6.55,4.348484848484849,3.550561797752809
5.357142857142857,5.706896551724138,6.729166666666667,7.18
4.0,5.456521739130435,3.967032967032967,5.551020408163265
5.9743589743589745,4.839285714285714,6.481481481481482,7.275
9.0,6.2272727272727275,5.882352941176471,5.159090909090909
5.722222222222222,6.431034482758621,6.241379310344827,7.09375
5.071428571428571,7.0,7.037037037037037,6.104166666666667
3.710526315789474,5.609756097560975,5.517857142857143,5.8979591836734695
4.729166666666667,7.2,5.651515151515151,6.2444444444444445
7.868421052631579,5.984375,6.0,8.781818181818181
6.59375,6.8125,7.071428571428571,5.90566037735849
7.793103448275862,4.75,6.344827586206897,4.906976744186046
6.633333333333334,6.314285714285714,6.415094339622642,6.175438596491228
8.233333333333333,4.806451612903226,5.078125,4.457831325301205
4.525,4.852459016393443,6.206896551724138,4.903225806451613
3.8636363636363638,5.770833333333333,5.2682926829268295,5.105263157894737
5.1875,5.6461538461538465,4.2444444444444445,6.361702127659575
9.185185185185185,5.971830985915493,7.794871794871795,4.563380281690141
4.9787234042553195,6.2,6.603448275862069,4.864406779661017
5.069767441860465,4.722222222222222,5.688524590163935,6.658536585365853
6.526315789473684,5.592592592592593,6.015873015873016,6.1063829787234045
2.109375,2.2222222222222223,2.1074380165289255,4.677966101694915
3.316666666666667,5.456521739130435,5.903225806451613,5.593220338983051
4.888888888888889,7.957446808510638,5.786885245901639,3.5125
6.560975609756097,8.131147540983607,5.4,5.0144927536231885
5.9,4.641304347826087,6.925925925925926,6.125
4.317073170731708,8.709677419354838,5.666666666666667,5.484848484848484
1.620253164556962,4.48936170212766,5.6,5.5064935064935066
4.944444444444445,4.12987012987013,9.5,5.0
